row_index,file_name,object_id,image_path,gt_mask_path,sam_mask_path,sam_score,stability_score,generated_mask_count,iou,boundary_f1,image_gen_latency_sec,image_gen_fps,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,crop_n_points_downscale_factor,min_mask_region_area
1622,result_2018-08-24-16-58-31.png,8,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-58-31.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01622_result_2018-08-24-16-58-31_obj8.png,,0.9664890766143799,0.9825970530509949,49,0.8298653610771114,0.9555930297920181,1.4413818240000182,0.6937786944092805,cuda,vit_b,16,0.9,0.92,0,,
1623,result_2018-08-24-16-58-31.png,9,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-58-31.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01623_result_2018-08-24-16-58-31_obj9.png,,0.96686851978302,0.9744042158126831,49,0.9165232358003442,1.0,1.4413818240000182,0.6937786944092805,cuda,vit_b,16,0.9,0.92,0,,
1624,result_2018-08-24-16-58-31.png,10,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-58-31.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01624_result_2018-08-24-16-58-31_obj10.png,,0.952568531036377,0.9602150321006775,49,0.0023452157598499064,0.08536585365853658,1.4413818240000182,0.6937786944092805,cuda,vit_b,16,0.9,0.92,0,,
1625,result_2018-08-24-16-59-06.png,2,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01625_result_2018-08-24-16-59-06_obj2.png,,0.9585525989532471,0.9342777132987976,47,0.5281780047419296,0.4377746899284648,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
1626,result_2018-08-24-16-59-06.png,3,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01626_result_2018-08-24-16-59-06_obj3.png,,0.9106268286705017,0.9659162163734436,47,0.00468433195833042,0.25227738115003595,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
1627,result_2018-08-24-16-59-06.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01627_result_2018-08-24-16-59-06_obj4.png,,0.9106268286705017,0.9659162163734436,47,0.8606627017841971,0.7920133111480865,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
1628,result_2018-08-24-16-59-06.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01628_result_2018-08-24-16-59-06_obj5.png,,0.976795494556427,0.9814658761024475,47,0.887459807073955,1.0,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
1629,result_2018-08-24-16-59-06.png,6,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01629_result_2018-08-24-16-59-06_obj6.png,,0.9801535606384277,0.9811320900917053,47,0.8562753036437247,0.9833887043189369,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
1630,result_2018-08-24-16-59-06.png,7,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01630_result_2018-08-24-16-59-06_obj7.png,,0.9494618773460388,0.9529411792755127,47,0.8247958426132146,0.9435070306038048,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
1631,result_2018-08-24-16-59-06.png,8,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01631_result_2018-08-24-16-59-06_obj8.png,,0.9633525609970093,0.9783491492271423,47,0.833943833943834,0.971468365319624,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
1632,result_2018-08-24-16-59-06.png,9,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01632_result_2018-08-24-16-59-06_obj9.png,,0.9663008451461792,0.9791304469108582,47,0.9149659863945578,1.0,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
1633,result_2018-08-24-16-59-06.png,10,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/top/mixed/seq01/rgb/result_2018-08-24-16-59-06.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/01633_result_2018-08-24-16-59-06_obj10.png,,0.9495530128479004,0.9595186114311218,47,0.004734848484848485,0.10051736881005174,1.4545364349996817,0.6875042631711173,cuda,vit_b,16,0.9,0.92,0,,
