model,prompt_type,split,image_path,instance_id,category,challenge,iou,boundary_f1,predicted_iou,elapsed_s,fps,device
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000150.png,1265,metal_part,reflective_metal,0.9045819555975437,0.8714635513467269,0.8832395076751709,0.08138899683641891,12.286673123762261,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000150.png,1266,metal_part,reflective_metal,0.8978088035679659,0.8197595778323904,0.8369973301887512,0.08092590983384677,12.356981862213875,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000150.png,1267,tool,reflective_metal,0.7660732305030993,0.6115194495250658,0.4674081802368164,0.08072317083375917,12.38801684412762,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000150.png,1268,tool,reflective_metal,0.7144814984010964,0.6945809190988663,0.3943426311016083,0.0806458118337711,12.399899973246244,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000150.png,1269,connector,reflective_metal;small_parts,0.9456159822419534,0.8607594936708861,0.8867993950843811,0.0807419258368706,12.385139314367857,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000150.png,1270,tool,reflective_metal,0.6933311019998326,0.445498545890847,0.4828926920890808,0.08062852683603221,12.402558241373058,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000152.png,1275,connector,partial_occlusion;small_parts,0.9404563160823595,0.9170984455958548,0.9457843899726868,0.07031661385449947,14.22139015495285,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000152.png,1276,box,partial_occlusion,0.8700149720974547,0.6291913214990138,0.9202109575271606,0.07029528085591405,14.22570601929487,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000152.png,1277,box,partial_occlusion,0.4161819143310418,0.470685525265199,0.9529138207435608,0.07025956185576174,14.23293817363869,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000152.png,1278,connector,partial_occlusion;small_parts,0.9822485207100592,1.0,0.967656135559082,0.07026043185656558,14.232761934077889,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000152.png,1279,robot_gripper,partial_occlusion,0.8720723188604301,0.6848293190271153,0.4900539219379425,0.07022703785956505,14.239529823253084,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000152.png,1280,robot_gripper,partial_occlusion,0.652894100130281,0.5825122271263271,0.4210660755634308,0.07010461085779493,14.264396988501506,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000152.png,1281,robot_gripper,partial_occlusion,0.6285537700865266,0.7682403433476395,0.9419220685958862,0.07010607285233814,14.264099518258048,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000154.png,1285,box,dynamic_scene;partial_occlusion,0.9908193072750034,1.0,0.981635332107544,0.07551780243375106,13.241910751802697,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000154.png,1286,plastic_object,dynamic_scene;partial_occlusion,0.9831786542923434,1.0,0.9822299480438232,0.07318273642886197,13.664424819261306,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000154.png,1287,connector,dynamic_scene;partial_occlusion;small_parts,0.9868482855800845,1.0,0.9766438603401184,0.07053540442575468,14.177277469963279,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000154.png,1288,glass_object,dynamic_scene;transparent_glass;partial_occlusion,0.9890942138745834,0.9729921679259801,0.965162456035614,0.07128869942971505,14.02746870120586,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000154.png,1289,robot_gripper,dynamic_scene;partial_occlusion,0.9510509003735296,0.8304137760563274,0.729765772819519,0.07181858342664782,13.923972769824314,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000154.png,1290,robot_gripper,dynamic_scene;partial_occlusion,0.7608897126969416,0.8106194690265487,0.9487041234970093,0.07105572242289782,14.073461867692565,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000154.png,1291,robot_gripper,dynamic_scene;partial_occlusion,0.8086228287841191,0.8197879858657243,0.9643348455429077,0.07164212942734594,13.958267404853242,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000155.png,1293,box,reflective_metal;partial_occlusion,0.9916468411313772,1.0,0.8804512023925781,0.07118081271099591,14.04872973367332,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000155.png,1294,screw,reflective_metal;partial_occlusion;small_parts,0.9184952978056427,1.0,0.7823370099067688,0.0710948057187904,14.065725194543987,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000155.png,1295,tool,reflective_metal;partial_occlusion,0.7941257966195622,0.8662697364410397,0.8385444283485413,0.07118307971021359,14.048282317525475,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000155.png,1296,metal_part,reflective_metal;partial_occlusion,0.6866817155756207,0.553553645461801,0.6080964803695679,0.07127132671511,14.030887961399396,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000155.png,1297,robot_gripper,reflective_metal;partial_occlusion,0.9577591036414566,0.828234050695191,0.6925069093704224,0.0710572607152114,14.0731571965302,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000155.png,1298,robot_gripper,reflective_metal;partial_occlusion,0.7308300395256917,0.7857142857142858,0.16236314177513123,0.07110629171282717,14.063453119431985,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000155.png,1299,robot_gripper,reflective_metal;partial_occlusion,0.8855163312438139,0.8159380320393472,0.3060586750507355,0.0710571467155075,14.073179774635676,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1303,plastic_object,partial_occlusion,0.9842505751194479,1.0,0.9526680707931519,0.04876214324697988,20.50771220073342,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1304,cable,partial_occlusion,0.3709349593495935,0.515810423465606,0.26520997285842896,0.05058620824941803,19.768233963483606,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1305,plastic_object,partial_occlusion,0.8370210469508904,0.6897494493962345,0.8786536455154419,0.052848235252289065,18.92210771516133,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1306,plastic_object,partial_occlusion,0.9128329297820823,0.9969230769230769,0.9046317934989929,0.04863220024647793,20.562507863756846,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1307,plastic_object,partial_occlusion,0.9087900723888315,0.7915802503990532,0.9135176539421082,0.05012720025054781,19.949249010552343,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1308,plastic_object,partial_occlusion,0.9615384615384616,1.0,0.9248096346855164,0.049629118249261715,20.149461350038717,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1309,metal_part,partial_occlusion;reflective_metal,0.9596340150699677,0.9551173387661155,0.9427205324172974,0.05111965825138517,19.561946112441067,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1310,box,partial_occlusion,0.9796027911969941,0.9992520568436799,0.9495917558670044,0.05114771424935801,19.55121582021726,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1311,plastic_object,partial_occlusion,0.8271412884333821,0.5948116063527549,0.9205471277236938,0.04997153324742006,20.01139318757301,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1312,robot_gripper,partial_occlusion,0.9723037651563498,0.9660671476819986,0.9117662906646729,0.04917668625360724,20.33483905041787,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1313,robot_gripper,partial_occlusion,0.13564668769716087,0.5421807002834671,0.757165789604187,0.04848001924923059,20.627054516193716,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000157.png,1314,robot_gripper,partial_occlusion,0.9501144164759725,1.0,0.9455191493034363,0.04876695325159138,20.505689474610918,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1317,cable,small_parts,0.7689721421709894,0.8744811683320522,0.9478585720062256,0.042828338396793696,23.349026309058587,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1318,cable,small_parts,0.9690821256038648,0.9935851746258019,0.935278594493866,0.041376782400766386,24.16814314642015,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1319,screw,small_parts,0.8095238095238095,1.0,0.8813450932502747,0.04416163740243064,22.644087919279922,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1320,metal_part,small_parts;reflective_metal,0.9256594724220624,0.9708141321044547,0.8789749145507812,0.04381180940399645,22.82489615479751,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1321,tool,small_parts;reflective_metal,0.6256296296296296,0.6662200862289878,0.8997358679771423,0.0420100794013706,23.80381123410527,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1322,screw,small_parts,0.88,1.0,0.9084796905517578,0.04320700339449104,23.14439608018504,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1323,box,small_parts,0.9790436494153062,1.0,0.9351885914802551,0.04180674040399026,23.919587854415806,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1324,screw,small_parts,0.9009009009009009,0.9818181818181818,0.8722144365310669,0.04189146340067964,23.871211908624232,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1325,connector,small_parts,0.9663250366032211,1.0,0.9554581046104431,0.04326588440162595,23.112898622786954,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1326,connector,small_parts,0.9427184466019417,1.0,0.8605069518089294,0.04201657039957354,23.80013386361848,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1327,connector,small_parts,0.9838362068965517,0.9976359338061466,0.6830968260765076,0.042188379398430696,23.7032096103032,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1328,screw,small_parts,0.7707317073170732,0.9444444444444444,0.7931006550788879,0.04223878139746375,23.674925433811058,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1329,connector,small_parts,0.9684267827980403,1.0,0.9588369131088257,0.044165894397883675,22.641905335170065,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1330,screw,small_parts,0.8103975535168195,0.9066666666666667,0.943145215511322,0.044378951397084164,22.533204785584527,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000158.png,1331,cable,small_parts,0.8986116954143879,0.988110964332893,0.7370427846908569,0.0444246674029273,22.510016584482216,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000159.png,1333,connector,dynamic_scene;small_parts,0.9739900387382402,1.0,0.9514455199241638,0.08409092783404049,11.891889241293331,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000159.png,1334,glass_object,dynamic_scene;transparent_glass,0.9256881866436243,0.8191962517224398,0.8974964022636414,0.08232257983763702,12.147335542353964,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000159.png,1335,plastic_object,dynamic_scene,0.928125,1.0,0.5771238207817078,0.08212060783262132,12.177211377175942,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000159.png,1336,plastic_object,dynamic_scene,0.9879018320082958,1.0,0.9618102312088013,0.08260775382950669,12.105401171709497,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000159.png,1337,plastic_object,dynamic_scene,0.9896019013666072,1.0,0.9763666987419128,0.08205969183472916,12.186250979519054,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000159.png,1338,plastic_object,dynamic_scene,0.9847870182555781,1.0,0.29774385690689087,0.08210126183257671,12.180080764644387,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1341,metal_part,reflective_metal;partial_occlusion,0.9659195578753454,0.9990319457889641,0.8517242074012756,0.05919768133511146,16.892553516397232,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1342,metal_part,reflective_metal;partial_occlusion,0.9797179833880626,0.968944099378882,0.9813892245292664,0.05895130933398226,16.963151646634483,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1343,tool,reflective_metal;partial_occlusion,0.8726575809199318,0.8543040793177331,0.8928830623626709,0.061413730332181636,16.283003728825545,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1344,metal_part,reflective_metal;partial_occlusion,0.9201183431952663,1.0,0.9027595520019531,0.05916467633263286,16.90197702388917,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1345,metal_part,reflective_metal;partial_occlusion,0.9587494572297004,1.0,0.9451228380203247,0.058950128329646155,16.963491485685157,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1346,metal_part,reflective_metal;partial_occlusion,0.9733134073441503,1.0,0.7816125154495239,0.058836324334455035,16.996303071475044,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1347,robot_gripper,reflective_metal;partial_occlusion,0.7340072920119324,0.7118415291371609,0.5249415040016174,0.058967667331065364,16.958445963033366,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1348,robot_gripper,reflective_metal;partial_occlusion,0.39892280071813285,0.3857962743970577,0.456142395734787,0.05916751132948169,16.901167169789765,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000160.png,1349,robot_gripper,reflective_metal;partial_occlusion,0.904941015558215,0.8583273890922848,0.4184962213039398,0.058805939331553723,17.005085053771538,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000161.png,1351,plastic_object,transparent_glass,0.9748533109807209,1.0,0.9271982312202454,0.079337742668334,12.604341469361328,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000161.png,1352,box,transparent_glass,0.9204802899864069,0.8832928424593534,0.9769251346588135,0.07936362366429724,12.600231111295175,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000161.png,1353,cable,transparent_glass,0.8463431786216596,0.9948441214970748,0.3792887330055237,0.07951236566562632,12.57666014120752,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000161.png,1354,glass_object,transparent_glass,0.9144058600108519,0.8232042810843404,0.8752331137657166,0.07955450166749263,12.569998919478087,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000161.png,1355,glass_object,transparent_glass,0.9414225941422594,0.8750478063705404,0.6154423952102661,0.07945812567171136,12.585245266564593,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000161.png,1356,box,transparent_glass,0.07390881064416681,0.1914257228315055,0.8850480914115906,0.07928037767245162,12.613461607505439,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1359,box,partial_occlusion,0.96353591160221,0.8967142340097067,0.9688082337379456,0.04995094473270001,20.01964137718015,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1360,glass_object,partial_occlusion;transparent_glass,0.6938369781312127,0.711203364833124,0.3474513590335846,0.04976396572601516,20.0948615209987,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1361,box,partial_occlusion,0.9860894784897148,0.9927308320773335,0.9378678798675537,0.049679182724503335,20.129155617263578,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1362,tool,partial_occlusion;reflective_metal,0.9787637466818354,1.0,0.9737078547477722,0.04994309472385794,20.022788045657443,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1363,screw,partial_occlusion;small_parts,0.9725085910652921,1.0,0.9723851084709167,0.04976933072612155,20.09269534892796,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1364,cable,partial_occlusion,0.7428185197701926,0.7700224524802322,0.669969379901886,0.049736285727703944,20.10604502062733,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1365,box,partial_occlusion,0.9884228506357943,0.9895104895104895,0.977053165435791,0.049767404729209375,20.093472935571466,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1366,glass_object,partial_occlusion;transparent_glass,0.6841429488551252,0.39522134031584977,0.5822031497955322,0.04978526172635611,20.086265800840497,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1367,robot_gripper,partial_occlusion,0.8985452176745196,0.7003903719243298,0.7806488871574402,0.049913716728042345,20.034572970162802,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1368,robot_gripper,partial_occlusion,0.9434482758620689,0.9896907216494846,0.9569692611694336,0.05000882972672116,19.996468732914003,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000162.png,1369,robot_gripper,partial_occlusion,0.9257662835249042,0.9415475882200616,0.9045202136039734,0.049930540728382766,20.027822359062796,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1372,connector,small_parts,0.9722689075630252,1.0,0.9614712595939636,0.04533299423537056,22.058988532898656,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1373,screw,small_parts,0.9486356340288925,1.0,0.9622770547866821,0.045344539237423584,22.05337217705553,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1374,metal_part,small_parts;reflective_metal,0.9774221832529593,1.0,0.9817665219306946,0.04626110222642847,21.616432637195373,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1375,connector,small_parts,0.9314516129032258,0.9651474530831099,0.4504602551460266,0.04551353922915251,21.971484022922922,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1376,box,small_parts,0.983152228092912,1.0,0.8968519568443298,0.04491764323365015,22.262966798998214,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1377,cable,small_parts,0.8576235169116345,0.9831170442162748,0.9138914942741394,0.04454926123043361,22.447061351420455,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1378,connector,small_parts,0.9634101719721917,1.0,0.9768798351287842,0.0444797672277603,22.48213204173176,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1379,screw,small_parts,0.9468085106382979,1.0,0.9310685396194458,0.04450834323114787,22.467697681008694,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1380,screw,small_parts,0.9363867684478372,1.0,0.9399852752685547,0.04458768423109387,22.427717815912843,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1381,connector,small_parts,0.5942679558011049,0.5817244115313409,0.9267928600311279,0.04457291223269959,22.43515063093364,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1382,metal_part,small_parts;reflective_metal,0.9709697344039531,0.9895411467921185,0.9731454253196716,0.04471537823309728,22.363670833490197,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1383,plastic_object,small_parts,0.986444212721585,1.0,0.9698956608772278,0.045488183229910925,21.983731356024926,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000163.png,1385,connector,small_parts,0.949546485260771,1.0,0.9761075973510742,0.04502859322719115,22.20811107632241,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1389,plastic_object,reflective_metal,0.9831847133757962,1.0,0.9795310497283936,0.05800475066724983,17.239967218143942,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1390,box,reflective_metal,0.9901226527732552,0.9980984569577727,0.9349216818809509,0.05805014366423064,17.226486221707326,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1391,metal_part,reflective_metal,0.9685534591194969,1.0,0.9612021446228027,0.05987866866133926,16.70043810853215,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1392,metal_part,reflective_metal,0.9945136587038519,1.0,0.9894983768463135,0.05787239466816471,17.279395569060398,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1393,metal_part,reflective_metal,0.6052519214346712,0.6949102031213239,0.7283868193626404,0.05786683966370118,17.281054327687468,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1394,tool,reflective_metal,0.9584905660377359,0.9988221436984689,0.9471249580383301,0.0579006066626688,17.27097620627775,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1395,metal_part,reflective_metal,0.9859540636042403,1.0,0.9884640574455261,0.05787953367042872,17.277264286441735,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1396,box,reflective_metal,0.991490053661445,1.0,0.691869854927063,0.05770811166520515,17.32858641782496,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000165.png,1397,metal_part,reflective_metal,0.9617074701820465,1.0,0.2551541030406952,0.05772127266472024,17.32463533520128,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000166.png,1400,connector,transparent_glass;partial_occlusion;small_parts,0.936608557844691,0.9954128440366972,0.9637110233306885,0.07953507633283152,12.573068966644179,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000166.png,1401,glass_object,transparent_glass;partial_occlusion,0.8621314445725581,0.7283702213279679,0.8868051171302795,0.07948869633037248,12.58040509110604,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000166.png,1402,glass_object,transparent_glass;partial_occlusion,0.9736945425991362,0.996078431372549,0.8030003905296326,0.07933741533270222,12.604393473199124,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000166.png,1403,robot_gripper,transparent_glass;partial_occlusion,0.717324052590874,0.5133281365355505,0.22144797444343567,0.07936498032722739,12.600015723269001,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000166.png,1404,robot_gripper,transparent_glass;partial_occlusion,0.4226642240251243,0.4352292448077031,0.24072611331939697,0.07973690733706462,12.541243865563915,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000166.png,1405,robot_gripper,transparent_glass;partial_occlusion,0.29535759096612296,0.5056447765940532,0.3653610348701477,0.08017391333487467,12.472884987204589,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1408,connector,partial_occlusion;small_parts,0.9322533136966127,1.0,0.9749875664710999,0.06042169122277604,16.550347727159426,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1409,tool,partial_occlusion;reflective_metal,0.6949524506217996,0.6928177189046755,0.3922562599182129,0.06027529022442953,16.59054641257788,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1410,glass_object,partial_occlusion;transparent_glass,0.9644840621645587,0.8830149826031386,0.2724597454071045,0.061104814221228786,16.365322646747924,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1411,tool,partial_occlusion;reflective_metal,0.6438123940478433,0.6253210431745967,0.3590507209300995,0.06041718122044889,16.551583172197688,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1412,plastic_object,partial_occlusion,0.9497005988023952,0.9977528089887641,0.9232398271560669,0.0602083472161515,16.60899271009618,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1413,metal_part,partial_occlusion;reflective_metal,0.9851279000594884,1.0,0.9708720445632935,0.06089213022399539,16.422483436224674,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1414,robot_gripper,partial_occlusion,0.9867104315106877,0.9965635738831615,0.8063520193099976,0.05985488722702333,16.707073496055628,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1415,robot_gripper,partial_occlusion,0.9568261376896149,1.0,0.890640377998352,0.06072470122065473,16.467763198476845,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000167.png,1416,robot_gripper,partial_occlusion,0.9708065314200891,1.0,0.7950955033302307,0.05968135922497216,16.75565055799827,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1419,plastic_object,small_parts;partial_occlusion,0.9767264402899657,1.0,0.9790740013122559,0.05114596527379366,19.551884389058216,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1420,connector,small_parts;partial_occlusion,0.9380134428678119,1.0,0.9552896022796631,0.05177480727103433,19.314412794723328,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1421,connector,small_parts;partial_occlusion,0.9103869653767821,1.0,0.949150562286377,0.05044067826780851,19.82526869862107,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1423,screw,small_parts;partial_occlusion,0.9269662921348315,1.0,0.9425353407859802,0.0508849582732761,19.652172939388706,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1424,connector,small_parts;partial_occlusion,0.9622841029256256,1.0,0.980137050151825,0.05084006727371492,19.669525506647293,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1425,metal_part,small_parts;reflective_metal;partial_occlusion,0.9768605378361476,1.0,0.9254197478294373,0.05051406826929782,19.79646530683007,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1426,connector,small_parts;partial_occlusion,0.9568567026194145,1.0,0.9459708333015442,0.050365926272537435,19.854692924515135,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1427,connector,small_parts;partial_occlusion,0.9494584837545126,1.0,0.9524555802345276,0.050326820270459975,19.870120834694653,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1428,robot_gripper,small_parts;partial_occlusion,0.6034883720930233,0.47941088067327925,0.9356473684310913,0.05040955727269069,19.83750808582778,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1429,robot_gripper,small_parts;partial_occlusion,0.9321192052980133,1.0,0.6208261847496033,0.050422314274659256,19.8324891347276,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000168.png,1430,robot_gripper,small_parts;partial_occlusion,0.7197677354203484,0.7490768419201688,0.25468116998672485,0.05051756526915018,19.795094927321745,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000169.png,1432,plastic_object,dynamic_scene,0.9869519832985386,1.0,0.9829965829849243,0.08176886850075486,12.229593222153591,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000169.png,1433,metal_part,dynamic_scene;reflective_metal,0.9891977045122089,1.0,0.9769070744514465,0.0813611015061421,12.29088571182272,cuda
SAM2.1-Tiny,point,train,data/cogar_sim_500_final/rgb/000169.png,1434,glass_object,dynamic_scene;transparent_glass,0.9835353226737278,0.9427762039660057,0.957611083984375,0.08008625149765673,12.486537717766192,cuda
